00:00:00.467,00:00:01.085,00:00:01.352,00:00:03.255,00:00:06.644,00:00:09.732,00:00:11.485,00:00:13.121,00:00:16.827,00:00:17.077,00:00:17.561,00:00:17.828,00:00:19.397,00:00:19.648,00:00:19.915,00:00:20.182,00:00:22.369,00:00:24.456,00:00:26.409,00:00:33.637,00:00:39.546,00:00:48.728,00:00:51.249,00:00:53.252,00:00:55.422,00:00:56.190,00:00:56.524,00:00:56.774,00:00:58.477,00:01:07.441,00:01:08.827,00:01:10.146,00:01:21.998,00:01:22.248,00:01:30.929,00:01:39.209,00:01:41.630,00:01:41.880,00:01:42.130,00:01:42.398,00:01:42.648,00:01:47.305,00:01:53.616,00:02:02.714,00:02:04.583,00:02:05.685,00:02:06.386,00:02:10.593,00:02:17.120,00:02:22.996,00:02:24.916,00:02:33.246,00:02:46.384,00:02:50.457,00:03:01.508,00:03:04.463,00:03:07.351,00:03:13.427,00:03:14.763,00:03:15.881,00:03:24.612,00:03:28.134,00:03:39.119,00:03:44.928,00:04:00.203,00:04:12.072,00:04:15.410,00:04:19.267,00:04:19.984,00:04:20.252,00:04:22.138,00:04:27.279,00:04:35.960,00:04:37.463,00:04:39.082,00:04:44.240,00:04:47.245,00:04:50.250,00:04:53.255,00:04:54.891,00:04:58.096,00:05:00.149,00:05:01.501,00:05:13.420,00:05:15.974,00:05:19.280,00:05:25.740,00:05:31.633,00:05:33.486,00:05:34.655,00:05:35.740,00:05:37.426,00:05:41.165,00:05:43.318,00:05:45.171,00:05:46.156,00:05:46.774,00:05:49.261,00:05:51.982,00:05:53.485,00:05:55.438,00:05:59.328,00:06:00.980,00:06:04.119,00:06:04.486,00:06:04.736,00:06:04.987,00:06:05.270,00:06:07.641,00:06:09.978,00:06:11.998,00:06:13.484,00:06:16.038,00:06:18.575,00:06:21.764,00:06:27.757,00:06:31.696,00:06:34.033,00:06:45.502,00:06:52.463,00:06:56.470,00:07:00.175,00:07:01.978,00:07:03.564,00:07:04.482,00:07:06.619,00:07:08.990,00:07:11.227,00:07:16.719,00:07:19.440,00:07:24.481,00:07:27.286,00:07:31.392,00:07:32.427,00:07:33.362,00:07:34.731,00:07:37.619,00:07:38.888,00:07:42.226,00:07:44.530,00:07:49.822,00:07:52.226,00:07:53.461,00:08:00.038,00:08:02.125,00:08:04.095,00:08:05.314,00:08:08.352,00:08:09.771,00:08:11.106,00:08:12.492,00:08:13.777,00:08:16.448,00:08:19.236,00:08:22.291,00:08:24.645,00:08:27.566,00:08:29.820,00:08:31.472,00:08:34.728,00:08:37.098,00:08:38.150,00:08:39.318,00:08:40.487,00:08:41.338,00:08:44.059,00:08:48.450,00:08:50.069,00:08:56.496,00:08:59.351,00:09:01.955,00:09:03.440,00:09:04.943,00:09:06.963,00:09:08.398,00:09:10.402,00:09:11.804,00:09:12.839,00:09:19.032,00:09:20.451,00:09:22.171,00:09:26.177,00:09:27.262,00:09:28.481,00:09:31.185,00:09:32.070,00:09:32.687,00:09:33.606,00:09:35.025,00:09:39.515,00:09:42.119,00:09:45.775,00:09:51.885,00:10:00.399,00:10:02.753,00:10:07.527,00:10:12.902,00:10:17.460,00:10:23.235,00:10:24.621,00:10:26.741,00:10:28.644,00:10:32.634,00:10:38.360,00:10:42.667,00:10:53.584,00:10:57.858,00:11:01.163,00:11:05.019,00:11:07.139,00:11:11.947,00:11:14.084,00:11:16.438,00:11:19.626,00:11:21.546,00:11:25.018,00:11:25.436,00:11:29.075,00:11:30.410,00:11:42.563,00:11:44.216,00:11:45.818,00:11:51.277,00:12:05.166,00:12:06.752,00:12:16.367,00:12:22.327,00:12:25.616,00:12:26.934,00:12:29.589,00:12:31.876,00:12:39.004,00:12:44.479,00:12:48.052,00:12:51.057,00:12:58.585,00:13:00.922,00:13:06.548,00:13:10.872,00:13:12.591,00:13:16.564,00:13:17.933,00:13:19.870,00:13:21.188,00:13:25.579,00:13:28.333,00:13:35.311,00:13:37.314,00:13:45.277,00:13:51.487,00:14:00.034,00:14:04.274,00:14:05.493,00:14:08.765,00:14:12.287,00:14:16.628,00:14:23.405,00:14:25.442,00:14:27.495,00:14:35.274,00:14:40.216,00:14:41.852,00:14:47.244,00:14:49.163,00:14:53.170,00:14:56.942,00:15:01.784,00:15:08.828,00:15:11.366,00:15:13.336,00:15:15.205,00:15:17.843,00:15:23.068,00:15:32.216,00:15:39.594,00:15:42.416,00:15:45.704,00:15:49.360,00:15:56.238,00:16:02.498,00:16:07.239,00:16:08.641,00:16:12.531,00:16:17.389,00:16:18.858,00:16:20.377,00:16:24.049,00:16:28.957,00:16:30.960,00:16:32.596,00:16:37.170,00:16:40.225,00:16:42.012,00:16:49.240,00:16:53.263,00:16:56.552,00:16:58.505,00:17:01.293,00:17:03.196,00:17:04.832,00:17:07.202,00:17:09.890,00:17:14.714,00:17:28.052,00:17:34.296,00:17:36.816,00:17:59.202,00:18:03.309,00:18:06.798,00:18:10.003,00:18:11.255,00:18:13.192,00:18:13.843,00:18:15.979,00:18:17.248,00:18:24.910,00:18:30.069,00:18:40.602,00:18:44.609,00:18:48.899,00:18:51.987,00:18:53.757,00:18:55.677,00:18:57.880,00:19:03.155,00:19:09.499,00:19:11.118,00:19:16.276,00:19:20.016,00:19:23.688,00:19:26.793,00:19:30.299,00:19:34.990,00:19:37.611,00:19:53.403,00:19:55.923,00:19:57.610,00:20:06.107,00:20:07.676,00:20:11.115,00:20:12.417,00:20:13.669,00:20:17.024,00:20:18.243,00:20:22.833,00:20:25.538,00:20:29.077,00:20:30.746,00:20:32.633,00:20:34.068,00:20:35.187,00:20:39.527,00:20:49.109,00:20:49.844,00:20:53.583,00:20:57.055,00:20:59.876,00:21:02.881,00:21:05.719,00:21:07.756,00:21:12.313,00:21:14.316,00:21:15.284,00:21:16.670,00:21:21.194,00:21:23.781,00:21:25.902,00:21:29.073,00:21:35.100,00:21:44.799,00:21:47.837,00:21:55.933,00:22:02.377,00:22:04.998,00:22:19.171,00:22:23.644,00:22:26.532,00:22:36.198,00:22:39.804,00:22:43.243,00:22:46.464,00:22:49.620,00:22:53.760,00:22:56.881,00:23:04.460,00:23:07.649,00:23:19.952,00:23:21.571,00:23:23.808,00:23:25.244,00:23:33.323,00:23:39.283,00:23:43.473,00:23:46.361,00:23:50.618,00:23:51.953,00:24:00.400,00:24:02.604,00:24:03.856,00:24:07.161,00:24:08.580,00:24:10.466,00:24:12.035,00:24:14.706,00:24:23.637,00:24:25.223,00:24:28.879,00:24:30.482,00:24:33.737,00:24:36.258,00:24:39.630,00:24:46.274,00:24:49.830,00:24:54.437,00:25:01.966,00:25:03.635,00:25:09.578,00:25:12.232,00:25:22.766,00:25:24.535,00:25:28.258,00:25:30.912,00:25:33.817,00:25:35.870,00:25:39.610,00:25:42.381,00:25:44.751,00:25:47.406,00:25:49.058,00:25:54.267,00:26:01.679,00:26:04.683,00:26:25.183,00:26:34.565,00:26:37.002,00:26:44.514,00:26:56.567,00:27:01.558,00:27:07.000,00:27:11.174,00:27:19.354,00:27:22.609,00:27:24.412,00:27:26.114,00:27:28.618,00:27:31.690,00:27:34.661,00:27:38.952,00:27:39.202,00:27:39.670,00:27:44.394,00:27:46.464,00:27:49.035,00:27:51.155,00:27:52.907,00:27:56.463,00:28:01.421,00:28:03.257,00:28:11.103,00:28:17.447,00:28:21.270,00:28:25.827,00:28:30.218,00:28:34.424,00:28:36.528,00:28:42.988,00:28:46.327,00:28:49.966,00:28:52.203,00:28:58.730,00:29:09.280,00:29:12.001,00:29:20.348,00:29:25.907,00:29:28.845,00:29:33.386,00:29:35.957,00:29:43.135,00:29:46.791,00:29:52.049,00:29:55.004,00:29:56.890,00:30:11.163,00:30:16.388,00:30:18.809,00:30:22.064,00:30:25.570,00:30:29.760,00:30:30.160,00:30:30.611,00:30:31.045,00:30:37.439,00:30:41.846,00:30:49.658,00:30:54.049,00:30:55.768,00:30:59.608,00:31:02.346,00:31:08.005,00:31:10.826,00:31:16.735,00:31:22.328,00:31:23.680,00:31:24.899,00:31:27.102,00:31:29.990,00:31:35.499,00:31:40.206,00:31:46.433,00:31:49.238,00:31:56.049,00:31:58.302,00:32:03.694,00:32:04.946,00:32:13.009,00:32:16.765,00:32:18.518,00:32:20.855,00:32:23.159,00:32:25.145,00:32:28.584,00:32:32.006,00:32:36.831,00:32:38.918,00:32:43.141,00:32:45.812,00:32:47.398,00:32:48.416,00:32:49.051,00:32:50.837,00:32:51.087,00:32:51.354,00:32:53.140,00:32:55.678,00:32:57.431,00:32:57.881,00:32:58.766,00:32:59.434,00:32:59.734,00:33:00.102,00:33:00.385,00:33:00.686,00:33:00.953,00:33:02.606,00:33:02.856,00:33:03.507,00:33:04.158,00:33:04.459,00:33:05.227,00:33:05.494,00:33:05.794,00:33:09.049,00:33:10.385,00:33:13.457,00:33:13.941,00:33:18.414,00:33:24.241,00:33:30.634,00:33:33.322,00:33:35.676,00:33:38.079,00:33:41.018,00:33:43.505,00:33:47.378,00:33:49.715,00:33:50.015,00:33:50.583,00:33:50.917,00:33:51.167,00:33:51.635,00:33:51.885,00:33:52.269,00:33:52.553,00:33:59.915,00:34:01.083,00:34:03.120,00:34:06.993,00:34:09.079,00:34:13.136,00:34:19.863,00:34:22.351,00:34:28.861,00:34:30.764,00:34:34.103,00:34:40.563,00:34:42.767,00:34:43.268,00:34:43.969,00:34:49.177,00:34:52.800,00:34:53.835,00:34:55.754,00:34:57.107,00:35:03.867,00:35:09.994,00:35:12.298,00:35:14.568,00:35:16.404,00:35:18.224,00:35:20.244,00:35:22.080,00:35:24.067,00:35:26.587,00:35:28.457,00:35:30.894,00:35:34.450,00:35:36.186,00:35:38.340,00:35:40.827,00:35:44.800,00:35:46.219,00:35:50.993,00:35:52.128,00:35:53.464,00:35:56.502,00:35:58.105,00:35:59.474,00:36:01.377,00:36:04.014,00:36:05.884,00:36:07.921,00:36:10.808,00:36:14.448,00:36:17.319,00:36:21.409,00:36:23.295,00:36:25.048,00:36:25.966,00:36:27.886,00:36:28.821,00:36:31.859,00:36:34.396,00:36:36.533,00:36:42.777,00:36:47.952,00:36:51.023,00:36:53.995,00:36:56.716,00:37:00.756,00:37:06.097,00:37:09.837,00:37:10.788,00:37:12.374,00:37:14.912,00:37:17.432,00:37:18.350,00:37:20.888,00:37:22.457,00:37:27.148,00:37:28.400,00:37:29.702,00:37:33.892,00:37:36.096,00:37:37.331,00:37:40.837,00:37:44.476,00:37:47.097,00:37:49.768,00:37:52.055,00:37:54.442,00:37:59.634,00:38:00.168,00:38:00.468,00:38:00.886,00:38:01.136,00:38:01.720,00:38:02.254,00:38:03.473,00:38:05.810,00:38:09.149,00:38:10.868,00:38:11.903,00:38:15.960,00:38:19.482,00:38:21.318,00:38:22.821,00:38:29.966,00:38:32.904,00:38:37.979,00:38:39.781,00:38:41.701,00:38:46.509,00:38:49.764,00:38:54.255,00:38:57.076,00:39:06.641,00:39:13.736,00:39:17.859,00:39:25.806,00:39:27.024,00:39:33.117,00:39:36.857,00:39:40.629,00:39:45.487,00:39:50.963,00:39:55.270,00:40:10.811,00:40:13.482,00:40:17.288,00:40:19.726,00:40:22.680,00:40:29.508,00:40:30.994,00:40:38.022,00:40:46.101,00:40:52.178,00:40:54.315,00:40:59.389,00:41:01.309,00:41:06.634,00:41:10.858,00:41:16.584,00:41:28.787,00:41:30.957,00:41:33.945,00:41:36.833,00:41:40.806,00:41:42.108,00:41:43.293,00:41:47.584,00:41:50.889,00:41:55.530,00:41:57.984,00:42:01.806,00:42:02.942,00:42:04.678,00:42:05.963,00:42:07.299,00:42:13.075,00:42:23.258,00:42:24.376,00:42:28.065,00:42:30.069,00:42:34.843,00:42:36.896,00:42:41.921,00:42:43.123,00:42:45.727,00:42:48.582,00:42:50.819,00:42:55.610,00:42:58.047,00:42:59.933,00:43:05.676,00:43:15.341,00:43:18.430,00:43:22.854,00:43:25.274,00:43:29.164,00:43:36.392,00:43:38.095,00:43:43.353,00:43:45.874,00:43:47.076,00:43:51.032,00:43:53.753,00:43:59.312,00:44:00.865,00:44:02.200,00:44:03.536,00:44:08.076,00:44:10.998,00:44:14.069,00:44:16.156,00:44:20.680,00:44:26.823,00:44:32.165,00:44:34.619,00:44:38.208,00:44:42.432,00:44:47.206,00:44:48.842,00:44:50.211,00:44:56.671,00:45:04.283,00:45:08.974,00:45:13.515,00:45:15.969,00:45:18.723,00:45:22.212,00:45:27.988,00:45:29.741,00:45:33.330,00:45:34.949,00:45:40.675,00:45:43.196,00:45:48.187,00:45:50.524,00:45:54.932,00:45:57.219,00:46:03.078,00:46:06.534,00:46:40.872,00:46:43.743,00:46:45.012,00:46:50.204,00:46:54.310,00:46:55.562,00:46:56.647,00:47:02.490,00:47:03.776,00:47:06.563,00:48:39.997,00:48:51.816,00:48:53.185,00:49:02.700,00:49:07.491,00:49:09.595,00:49:16.606,00:49:19.477,00:49:24.285,00:49:27.090,00:49:29.844,00:49:32.298,00:49:35.136,00:49:37.273,00:49:45.586,00:49:48.357,00:49:50.945,00:49:53.916,00:49:58.707,00:50:02.981,00:50:10.359,00:50:13.047,00:50:16.419,00:50:19.140,00:50:25.400,00:50:28.355,00:50:35.984,00:50:37.770,00:50:41.943,00:50:47.753,00:50:53.211,00:50:55.031,00:51:01.358,00:51:03.144,00:51:10.339,00:51:26.632,00:52:05.294,00:52:08.967,00:52:13.240,00:52:14.943,00:52:18.298,00:52:20.385,00:52:21.754,00:52:24.809,00:52:31.536,00:52:41.385,00:52:43.990,00:52:46.310,00:52:50.450,00:52:55.325,00:53:12.152,00:53:20.532,00:53:22.535,00:53:35.573,00:53:40.063,00:53:57.257,00:53:59.344,00:54:04.853,00:54:08.008,00:56:05.581,00:56:08.736,00:56:14.762,00:56:29.319,00:56:36.797,00:56:39.251,00:56:50.670,00:57:08.549
Scene Number,Frame Number (Start),Timecode,Start Time (seconds),Length (seconds)
1,28,00:00:00.467,0.467418632992,0.617660336454
2,65,00:00:01.085,1.08507896945,0.26709636171
3,81,00:00:01.352,1.35217533116,1.90306157718
4,195,00:00:03.255,3.25523690834,3.38878508919
5,398,00:00:06.644,6.64402199753,3.08830168227
6,583,00:00:09.732,9.7323236798,1.75281987372
7,688,00:00:11.485,11.4851435535,1.63596521547
8,786,00:00:13.121,13.121108769,3.70596201872
9,1008,00:00:16.827,16.8270707877,0.250402839103
10,1023,00:00:17.077,17.0774736268,0.484112155599
11,1052,00:00:17.561,17.5615857824,0.26709636171
12,1068,00:00:17.828,17.8286821441,1.56919112504
13,1162,00:00:19.397,19.3978732692,0.250402839103
14,1177,00:00:19.648,19.6482761083,0.26709636171
15,1193,00:00:19.915,19.91537247,0.26709636171
16,1209,00:00:20.182,20.1824688317,2.1868514615
17,1340,00:00:22.369,22.3693202932,2.08669032586
18,1465,00:00:24.456,24.456010619,1.953142145
19,1582,00:00:26.409,26.4091527641,7.22829528877
20,2015,00:00:33.637,33.6374480528,5.90950700283
21,2369,00:00:39.546,39.5469550557,9.18143743377
22,2919,00:00:48.728,48.7283924894,2.52072191364
23,3070,00:00:51.249,51.2491144031,2.00322271282
24,3190,00:00:53.252,53.2523371159,2.17015793889
25,3320,00:00:55.422,55.4224950548,0.767902039916
26,3366,00:00:56.190,56.1903970947,0.333870452137
27,3386,00:00:56.524,56.5242675468,0.250402839103
28,3401,00:00:56.774,56.7746703859,1.7027393059
29,3503,00:00:58.477,58.4774096918,8.96442163988
30,4040,00:01:07.441,67.4418313317,1.38556237637
31,4123,00:01:08.827,68.8273937081,1.31878828594
32,4202,00:01:10.146,70.146181994,11.8524010509
33,4912,00:01:21.998,81.9985830449,0.250402839103
34,4927,00:01:22.248,82.248985884,8.68063175557
35,5447,00:01:30.929,90.9296176396,8.279987213
36,5943,00:01:39.209,99.2096048526,2.42056077799
37,6088,00:01:41.630,101.630165631,0.250402839103
38,6103,00:01:41.880,101.88056847,0.250402839103
39,6118,00:01:42.130,102.130971309,0.26709636171
40,6134,00:01:42.398,102.39806767,0.250402839103
41,6149,00:01:42.648,102.64847051,4.65749280731
42,6428,00:01:47.305,107.305963317,6.31015154539
43,6806,00:01:53.616,113.616114862,9.09796982074
44,7351,00:02:02.714,122.714084683,1.86967453197
45,7463,00:02:04.583,124.583759215,1.10177249205
46,7529,00:02:05.685,125.685531707,0.701127949488
47,7571,00:02:06.386,126.386659657,4.20676769693
48,7823,00:02:10.593,130.593427353,6.52716733928
49,8214,00:02:17.120,137.120594693,5.87611995761
50,8566,00:02:22.996,142.99671465,1.91975509979
51,8681,00:02:24.916,144.91646975,8.33006778082
52,9180,00:02:33.246,153.246537531,13.1378022916
53,9967,00:02:46.384,166.384339823,4.07321951607
54,10211,00:02:50.457,170.457559339,11.0511119657
55,10873,00:03:01.508,181.508671304,2.95475350141
56,11050,00:03:04.463,184.463424806,2.88797941099
57,11223,00:03:07.351,187.351404217,6.0764422289
58,11587,00:03:13.427,193.427846446,1.33548180855
59,11667,00:03:14.763,194.763328254,1.11846601466
60,11734,00:03:15.881,195.881794269,8.73071232339
61,12257,00:03:24.612,204.612506592,3.52233327005
62,12468,00:03:28.134,208.134839862,10.9843378753
63,13126,00:03:39.119,219.119177738,5.80934586719
64,13474,00:03:44.928,224.928523605,15.2745731853
65,14389,00:04:00.203,240.20309679,11.8690945735
66,15100,00:04:12.072,252.072191364,3.33870452137
67,15300,00:04:15.410,255.410895885,3.85620372218
68,15531,00:04:19.267,259.267099607,0.717821472095
69,15574,00:04:19.984,259.984921079,0.26709636171
70,15590,00:04:20.252,260.252017441,1.88636805458
71,15703,00:04:22.138,262.138385496,5.14160496291
72,16011,00:04:27.279,267.279990458,8.68063175557
73,16531,00:04:35.960,275.960622214,1.50241703462
74,16621,00:04:37.463,277.463039249,1.61927169287
75,16718,00:04:39.082,279.082310941,5.15829848552
76,17027,00:04:44.240,284.240609427,3.00483406923
77,17207,00:04:47.245,287.245443496,3.00483406923
78,17387,00:04:50.250,290.250277565,3.00483406923
79,17567,00:04:53.255,293.255111635,1.63596521547
80,17665,00:04:54.891,294.89107685,3.20515634052
81,17857,00:04:58.096,298.096233191,2.05330328064
82,17980,00:05:00.149,300.149536471,1.35217533116
83,18061,00:05:01.501,301.501711802,11.9191751413
84,18775,00:05:13.420,313.420886944,2.55410895885
85,18928,00:05:15.974,315.974995903,3.30531747616
86,19126,00:05:19.280,319.280313379,6.46039324885
87,19513,00:05:25.740,325.740706628,5.89281348022
88,19866,00:05:31.633,331.633520108,1.85298100936
89,19977,00:05:33.486,333.486501117,1.16854658248
90,20047,00:05:34.655,334.6550477,1.08507896945
91,20112,00:05:35.740,335.740126669,1.68604578329
92,20213,00:05:37.426,337.426172452,3.73934906394
93,20437,00:05:41.165,341.165521516,2.15346441628
94,20566,00:05:43.318,343.318985933,1.85298100936
95,20677,00:05:45.171,345.171966942,0.984917833805
96,20736,00:05:46.156,346.156884776,0.617660336454
97,20773,00:05:46.774,346.774545112,2.48733486842
98,20922,00:05:49.261,349.261879981,2.72104418492
99,21085,00:05:51.982,351.982924166,1.50241703462
100,21175,00:05:53.485,353.4853412,1.953142145
101,21292,00:05:55.438,355.438483345,3.8895907674
102,21525,00:05:59.328,359.328074113,1.65265873808
103,21624,00:06:00.980,360.980732851,3.13838225009
104,21812,00:06:04.119,364.119115101,0.367257497351
105,21834,00:06:04.486,364.486372598,0.250402839103
106,21849,00:06:04.736,364.736775437,0.250402839103
107,21864,00:06:04.987,364.987178276,0.283789884317
108,21881,00:06:05.270,365.270968161,2.37048021017
109,22023,00:06:07.641,367.641448371,2.33709316496
110,22163,00:06:09.978,369.978541536,2.01991623543
111,22284,00:06:11.998,371.998457771,1.48572351201
112,22373,00:06:13.484,373.484181283,2.55410895885
113,22526,00:06:16.038,376.038290242,2.53741543624
114,22678,00:06:18.575,378.575705678,3.18846281791
115,22869,00:06:21.764,381.764168496,5.99297461586
116,23228,00:06:27.757,387.757143112,3.93967133522
117,23464,00:06:31.696,391.696814447,2.33709316496
118,23604,00:06:34.033,394.033907612,11.4684500309
119,24291,00:06:45.502,405.502357643,6.96119892706
120,24708,00:06:52.463,412.46355657,4.00644542565
121,24948,00:06:56.470,416.470001996,3.70596201872
122,25170,00:07:00.175,420.175964015,1.80290044154
123,25278,00:07:01.978,421.978864456,1.58588464765
124,25373,00:07:03.564,423.564749104,0.918143743377
125,25428,00:07:04.482,424.482892847,2.13677089368
126,25556,00:07:06.619,426.619663741,2.37048021017
127,25698,00:07:08.990,428.990143951,2.23693202932
128,25832,00:07:11.227,431.22707598,5.49216893766
129,26161,00:07:16.719,436.719244918,2.72104418492
130,26324,00:07:19.440,439.440289103,5.04144382727
131,26626,00:07:24.481,444.48173293,2.80451179795
132,26794,00:07:27.286,447.286244728,4.10660656129
133,27040,00:07:31.392,451.392851289,1.03499840163
134,27102,00:07:32.427,452.427849691,0.934837265984
135,27158,00:07:33.362,453.362686957,1.36886885376
136,27240,00:07:34.731,454.731555811,2.88797941099
137,27413,00:07:37.619,457.619535222,1.26870771812
138,27489,00:07:38.888,458.88824294,3.33870452137
139,27689,00:07:42.226,462.226947461,2.30370611975
140,27827,00:07:44.530,464.530653581,5.29184666637
141,28144,00:07:49.822,469.822500247,2.40386725539
142,28288,00:07:52.226,472.226367503,1.23532067291
143,28362,00:07:53.461,473.461688176,6.5772479071
144,28756,00:08:00.038,480.038936083,2.08669032586
145,28881,00:08:02.125,482.125626409,1.96983566761
146,28999,00:08:04.095,484.095462076,1.2186271503
147,29072,00:08:05.314,485.314089227,3.03822111445
148,29254,00:08:08.352,488.352310341,1.41894942158
149,29339,00:08:09.771,489.771259763,1.33548180855
150,29419,00:08:11.106,491.106741571,1.38556237637
151,29502,00:08:12.492,492.492303948,1.28540124073
152,29579,00:08:13.777,493.777705188,2.6709636171
153,29739,00:08:16.448,496.448668805,2.78781827535
154,29906,00:08:19.236,499.236487081,3.05491463706
155,30089,00:08:22.291,502.291401718,2.35378668757
156,30230,00:08:24.645,504.645188405,2.9213664562
157,30405,00:08:27.566,507.566554862,2.25362555193
158,30540,00:08:29.820,509.820180414,1.65265873808
159,30639,00:08:31.472,511.472839152,3.25523690834
160,30834,00:08:34.728,514.72807606,2.37048021017
161,30976,00:08:37.098,517.09855627,1.05169192423
162,31039,00:08:38.150,518.150248194,1.16854658248
163,31109,00:08:39.318,519.318794777,1.16854658248
164,31179,00:08:40.487,520.487341359,0.85136965295
165,31230,00:08:41.338,521.338711012,2.72104418492
166,31393,00:08:44.059,524.059755197,4.3903964456
167,31656,00:08:48.450,528.450151643,1.61927169287
168,31753,00:08:50.069,530.069423336,6.42700620364
169,32138,00:08:56.496,536.496429539,2.85459236577
170,32309,00:08:59.351,539.351021905,2.60418952667
171,32465,00:09:01.955,541.955211432,1.48572351201
172,32554,00:09:03.440,543.440934944,1.50241703462
173,32644,00:09:04.943,544.943351978,2.01991623543
174,32765,00:09:06.963,546.963268214,1.43564294419
175,32851,00:09:08.398,548.398911158,2.00322271282
176,32971,00:09:10.402,550.402133871,1.40225589898
177,33055,00:09:11.804,551.80438977,1.03499840163
178,33117,00:09:12.839,552.839388171,6.19329688715
179,33488,00:09:19.032,559.032685059,1.41894942158
180,33573,00:09:20.451,560.45163448,1.71943282851
181,33676,00:09:22.171,562.171067309,4.00644542565
182,33916,00:09:26.177,566.177512734,1.08507896945
183,33981,00:09:27.262,567.262591704,1.2186271503
184,34054,00:09:28.481,568.481218854,2.70435066231
185,34216,00:09:31.185,571.185569516,0.884756698164
186,34269,00:09:32.070,572.070326214,0.617660336454
187,34306,00:09:32.687,572.687986551,0.918143743377
188,34361,00:09:33.606,573.606130294,1.41894942158
189,34446,00:09:35.025,575.025079716,4.49055758125
190,34715,00:09:39.515,579.515637297,2.60418952667
191,34871,00:09:42.119,582.119826824,3.6558814509
192,35090,00:09:45.775,585.775708275,6.10982927411
193,35456,00:09:51.885,591.885537549,8.5136965295
194,35966,00:10:00.399,600.399234078,2.35378668757
195,36107,00:10:02.753,602.753020766,4.77434746556
196,36393,00:10:07.527,607.527368231,5.37531427941
197,36715,00:10:12.902,612.902682511,4.55733167167
198,36988,00:10:17.460,617.460014183,5.77595882197
199,37334,00:10:23.235,623.235973005,1.38556237637
200,37417,00:10:24.621,624.621535381,2.12007737107
201,37544,00:10:26.741,626.741612752,1.90306157718
202,37658,00:10:28.644,628.644674329,3.98975190304
203,37897,00:10:32.634,632.634426232,5.72587825415
204,38240,00:10:38.360,638.360304486,4.30692883257
205,38498,00:10:42.667,642.667233319,10.9175637849
206,39152,00:10:53.584,653.584797104,4.27354178736
207,39408,00:10:57.858,657.858338891,3.30531747616
208,39606,00:11:01.163,661.163656367,3.85620372218
209,39837,00:11:05.019,665.019860089,2.12007737107
210,39964,00:11:07.139,667.139937461,4.80773451078
211,40252,00:11:11.947,671.947671971,2.13677089368
212,40380,00:11:14.084,674.084442865,2.35378668757
213,40521,00:11:16.438,676.438229553,3.18846281791
214,40712,00:11:19.626,679.62669237,1.91975509979
215,40827,00:11:21.546,681.54644747,3.47225270223
216,41035,00:11:25.018,685.018700172,0.417338065172
217,41060,00:11:25.436,685.436038238,3.6391879283
218,41278,00:11:29.075,689.075226166,1.33548180855
219,41358,00:11:30.410,690.410707975,12.1528844578
220,42086,00:11:42.563,702.563592432,1.65265873808
221,42185,00:11:44.216,704.21625117,1.60257817026
222,42281,00:11:45.818,705.818829341,5.45878189244
223,42608,00:11:51.277,711.277611233,13.8890108089
224,43440,00:12:05.166,725.166622042,1.58588464765
225,43535,00:12:06.752,726.75250669,9.61546902155
226,44111,00:12:16.367,736.367975711,5.95958757065
227,44468,00:12:22.327,742.327563282,3.28862395355
228,44665,00:12:25.616,745.616187235,1.31878828594
229,44744,00:12:26.934,746.934975521,2.65427009449
230,44903,00:12:29.589,749.589245616,2.28701259714
231,45040,00:12:31.876,751.876258213,7.12813415313
232,45467,00:12:39.004,759.004392366,5.47547541505
233,45795,00:12:44.479,764.479867781,3.57241383787
234,46009,00:12:48.052,768.052281619,3.00483406923
235,46189,00:12:51.057,771.057115688,7.52877869569
236,46640,00:12:58.585,778.585894384,2.33709316496
237,46780,00:13:00.922,780.922987549,5.62571711851
238,47117,00:13:06.548,786.548704667,4.32362235518
239,47376,00:13:10.872,790.872327023,1.71943282851
240,47479,00:13:12.591,792.591759851,3.97305838043
241,47717,00:13:16.564,796.564818232,1.36886885376
242,47799,00:13:17.933,797.933687085,1.9364486224
243,47915,00:13:19.870,799.870135708,1.31878828594
244,47994,00:13:21.188,801.188923994,4.3903964456
245,48257,00:13:25.579,805.579320439,2.75443123013
246,48422,00:13:28.333,808.333751669,6.97789244967
247,48840,00:13:35.311,815.311644119,2.00322271282
248,48960,00:13:37.314,817.314866832,7.96281028347
249,49437,00:13:45.277,825.277677115,6.20999040975
250,49809,00:13:51.487,831.487667525,8.54708357471
251,50321,00:14:00.034,840.0347511,4.24015474214
252,50575,00:14:04.274,844.274905842,1.2186271503
253,50648,00:14:05.493,845.493532992,3.27193043094
254,50844,00:14:08.765,848.765463423,3.52233327005
255,51055,00:14:12.287,852.287796693,4.34031587778
256,51315,00:14:16.628,856.628112571,6.77757017839
257,51721,00:14:23.405,863.405682749,2.03660975804
258,51843,00:14:25.442,865.442292507,2.05330328064
259,51966,00:14:27.495,867.495595788,7.7791815348
260,52432,00:14:35.274,875.274777323,4.94128269163
261,52728,00:14:40.216,880.216060015,1.63596521547
262,52826,00:14:41.852,881.85202523,5.39200780202
263,53149,00:14:47.244,887.244033032,1.91975509979
264,53264,00:14:49.163,889.163788132,4.00644542565
265,53504,00:14:53.170,893.170233557,3.77273610915
266,53730,00:14:56.942,896.942969667,4.84112155599
267,54020,00:15:01.784,901.784091223,7.04466654009
268,54442,00:15:08.828,908.828757763,2.53741543624
